3.133887675550354828e-04,3.350714989001266325e-05,1.734314494673599375e-04,-7.409978879461786281e-05,1.734943010142574952e-04,1.601212616425932728e-04,1.263808687910716834e-04,2.106669457311769703e-04,1.253621820553894373e-04,3.030419808075273595e-04,1.755336254798463443e-04,2.142353883228352975e-04,3.477453366614736133e-05,1.649936190384471005e-04,1.909335830898935174e-04,1.582533643605463637e-04,1.138650735676542420e-04,1.701626887119372131e-04,1.973828028416862404e-04,4.626910140307736189e-05,1.533624707114693547e-04,6.597726721940679431e-05,1.642052903750841164e-04,1.617640998857721032e-04,1.767354777247877014e-04,1.785340448687269474e-04,1.680361175025586967e-04,-7.343538804490591975e-06,1.718802255342486806e-04,2.044790343050125576e-04,1.803329222692147274e-04,2.811876592381055821e-04,1.561416156655201872e-04,2.218968889034472866e-04,1.296770114658780232e-04,4.584635013585454231e-05,1.772708581474488415e-04,-1.652391872224092284e-04,2.277779222877230518e-04,2.014502026957330999e-04,1.945469037954409436e-04,2.427112025004475297e-05,2.723431273744678842e-04,-5.224048882094837402e-05,2.512040244972429818e-04,1.629303933237742261e-04,2.660584818756799898e-04,4.758010665323979148e-06,2.482935043447495735e-04,1.507207066311271406e-04,1.536942150762396237e-04,1.851421955476026707e-04,1.414988818970796343e-04,1.767155744091567459e-04,5.622808603397812320e-05,-2.100996578790169039e-05,1.696948911289038685e-04,2.273586083353009845e-04,1.936558817148254072e-04,1.731205338731122995e-04,1.464537528514929271e-04,4.466665403000284511e-06,1.666380818127511396e-04,8.573738565141252011e-05,1.882204853481132725e-04,1.997272129380450387e-04,2.060508412264496655e-05,1.636395027263803914e-04,1.947335316112688342e-04,1.059541028431952354e-05,2.602104356251675886e-04,1.904649402501541007e-04,2.112604601536665608e-04,1.496227972247428167e-04,6.294590022393069305e-06,1.800684558849677879e-05,5.353223878261894388e-05,2.242506132260794832e-04,1.809854113008648293e-04,3.477455461145667750e-05,1.181226991742652963e-04,1.367907700395554725e-04,8.710081383566161144e-05,1.363909981068062606e-05,1.324378385023235703e-04,8.874779173448955622e-05,3.623606562128625793e-04,3.306651939934822544e-04,1.987043575641134229e-04,5.973956667884207378e-05,-1.556667786871971981e-05,2.005394566408937572e-04,2.339398108274839689e-04,-5.272277265701921800e-05,1.937716971560545908e-04,1.545248744162877087e-04,2.465478333681115079e-04,2.150424854912946055e-04,1.849405638060895986e-04,1.808147646324367202e-04
3.350714989001266325e-05,1.899778616060304520e-03,2.769050871717607148e-05,5.908579420444133541e-05,2.650778422932529876e-06,2.388318160355107006e-05,1.861445061832270393e-05,3.393538283737717600e-05,8.916073304763462770e-06,3.427614930734462697e-05,4.632538876586372726e-05,3.531462410403419388e-05,-4.620258786046155844e-05,3.629920711582372447e-05,6.611425585106754318e-05,3.645145209574447449e-05,1.801120865009889815e-05,4.077685399410158783e-06,1.445806688006077783e-05,-1.718023976748155623e-05,4.770537958808029948e-05,-4.424480528449612117e-05,2.277134062374417908e-05,2.049647840170697359e-05,3.710940087419498399e-05,2.083868375217400131e-06,-2.567274149191706872e-05,-1.018898911318784394e-04,3.246147393965412330e-05,9.956083882639090463e-05,5.603492582172922829e-06,6.257236595635382655e-05,2.679653814989873691e-05,2.401230676304063865e-05,1.966004420651964484e-05,-7.809014495091146533e-06,2.064221962848710912e-05,-1.673887599538446974e-06,9.326108400840669034e-05,7.272502442118258424e-05,-4.207714383948994267e-06,-3.282594027997503438e-05,7.488948755451705741e-05,-1.713931083580939586e-05,6.035265709353956757e-05,-7.518187718742035476e-08,1.599565901805329553e-05,-1.014267890716448886e-05,4.938161875853847287e-05,-1.232724161305376327e-05,5.388090857075298159e-06,3.613406491988526684e-05,8.529408397555993159e-06,3.201598751548543150e-05,-6.614644973254238522e-05,-5.762825060151175529e-05,3.882278795575079306e-05,1.222805350865493980e-04,2.188669809561917388e-05,1.509351434505360541e-04,6.157097858155149365e-05,-1.134515268278958072e-05,3.010851883058113547e-06,2.538205483908106256e-05,6.093732350085828605e-05,-6.795626975798143979e-05,6.919160015367318629e-05,3.421400075405560572e-06,2.613865314916768152e-05,8.114667067099215665e-05,-9.434877501212986955e-06,5.403027711479144539e-06,-2.105513389995345634e-05,3.896528338418093909e-05,-6.097097324630882151e-05,-8.562638734036965454e-05,-2.559285010579873170e-05,1.269487722717514493e-04,-1.584321505719330655e-05,-4.620275624311398418e-05,-3.993036861516710258e-05,-9.371187251581603755e-05,-2.095273907262445599e-05,-4.402175074273514699e-05,8.852832313432387849e-08,-2.849625407617373162e-05,1.263161822098620547e-05,2.647497488860679543e-04,4.432119833623883535e-05,-8.394427716186578616e-05,9.720623136753631273e-05,1.774751125030800305e-05,7.008182716519831051e-05,1.098645387174270491e-04,6.025069667432076569e-05,-1.281523688161720156e-05,1.284943564622564882e-05,-8.771604021220621680e-06,1.478992509578153245e-05,5.182576721114968510e-05
1.734314494673599375e-04,2.769050871717607148e-05,3.223947011556250325e-04,-8.542013828270199924e-05,2.238659039287576224e-04,2.438505425016682538e-04,1.189860760033410335e-04,2.520462434019393565e-04,1.966988973403851365e-04,4.221891133686673245e-04,2.653712408760569791e-04,4.367361709595486154e-04,1.256536622157205304e-04,2.794423149443986572e-04,3.199534978201785712e-04,2.035507298546996679e-04,1.591751589177580828e-04,2.632856458947735760e-04,2.987615782616859662e-04,1.445798989991873619e-04,2.210781152838551752e-04,1.496306352612350162e-04,2.507592971701156389e-04,2.837962053728558792e-04,2.450449784280724834e-04,2.395783468525064085e-04,2.573844747995347455e-04,3.745232517618235642e-06,2.786569117313639188e-04,4.098347684919036106e-04,2.393482473965786051e-04,7.104009682781009570e-04,2.267950582890599525e-04,2.591409087880510408e-04,1.953052450062263813e-04,3.920909069929150533e-05,2.183993821934699948e-04,-2.049014784259767415e-04,3.089327198373732915e-04,2.854373221761702752e-04,2.293145983311186938e-04,9.327667663984819563e-06,4.811219472949090090e-04,1.155161543527194697e-06,3.662565811319267307e-04,2.158348283163440975e-04,3.919243625302858852e-04,2.422725093682153726e-05,2.348583404374538148e-04,1.801376718607361808e-04,1.672963739341004727e-04,3.570329532735918654e-04,1.966713306124846154e-04,2.782588491342437450e-04,9.448921552135015217e-05,1.134866493588677810e-05,2.451896768480186996e-04,2.414260429133076888e-04,2.552685178776898517e-04,4.980576094600931703e-04,1.980955820194619155e-04,2.451894872815249784e-05,2.054967290026075196e-04,1.276289005202400472e-04,4.345038209475278771e-04,5.995280283565679585e-04,-1.507984079158866447e-05,2.025409363287823802e-04,3.406449823325520803e-04,-1.063298652107506343e-05,2.549063954192315939e-04,2.740401171890747677e-04,3.529135966557686837e-04,2.104219252424879556e-04,2.714543339068519159e-05,5.662684799726443863e-06,3.672681335022361159e-05,6.277093415922064016e-04,2.254100422672347681e-04,1.256536328991702037e-04,8.509982794729811610e-05,1.891913353506170250e-04,6.820254548966757781e-05,2.548436447841705065e-05,1.901497754764269407e-04,2.233438357823718380e-04,4.793514549217371473e-04,7.960628591622863955e-04,2.629562067216776526e-04,1.397240960245177703e-04,-1.260298446483851417e-05,2.432988906494740406e-04,3.283701401671383418e-04,-6.269329882448211751e-05,2.193494438213474881e-04,1.938509315920510824e-04,3.345535376348603173e-04,3.326329716590445342e-04,2.701895128620482377e-04,2.646305170257276431e-04
-7.409978879461786281e-05,5.908579420444133541e-05,-8.542013828270199924e-05,1.916135816244074084e-03,-6.016118873241421380e-05,-6.722044805844074240e-05,-4.186750340464181493e-05,-1.020810328593743476e-04,-6.884694968654804113e-05,-1.727562179458189823e-04,-6.911218965023914191e-05,-8.898118400547797621e-05,-2.005431436126879860e-05,-6.742413606705029692e-05,-8.040891636098454985e-05,-1.017279476295817621e-04,-9.209799598484179708e-05,-6.349474840798139308e-05,-5.353503729060187562e-05,1.015343687522797563e-05,-1.123328799460687635e-04,-3.279183416802358084e-05,-6.229114586921442984e-05,-7.487273441758517480e-05,-1.134178223250881115e-04,-6.060528165768469023e-05,-6.212022110459094332e-05,1.293429500643990897e-05,-6.965293612628348176e-05,-4.990543926378652236e-05,-6.492199208415158922e-05,-1.637052598796774486e-04,-4.269768260455222261e-05,-1.125968849977991153e-04,-1.023188282476385289e-04,-6.711272978794677456e-06,-7.112292346184467308e-05,6.181374701490839922e-05,-1.897286546379189703e-04,-1.817085959300450730e-04,-9.089572519962905658e-05,3.985648880253609154e-05,-8.215321539771150558e-05,7.275140862619850640e-05,-4.988164611529131406e-05,-4.903675273824716400e-05,-7.226553816183714236e-05,-2.129987661422669827e-06,-5.966200352417801194e-05,-6.690887966094449953e-05,-1.119730664513960860e-05,-1.320221255234818242e-05,-7.589093362365557905e-05,-7.349164898850671184e-05,-1.782556367701134718e-05,-5.238988552064554206e-05,-8.196348114663014816e-05,-8.190140115263591745e-05,-1.142531122484939795e-04,-5.094410514347862356e-07,-3.516040571593499834e-05,-1.961582616613390800e-06,-6.011494912337117215e-05,-4.131508217044541537e-05,-1.266959354403175383e-04,-4.565159879247927561e-04,1.418853163616068952e-05,-6.027745717885482440e-05,-7.374021910001465647e-05,8.428513861107927638e-05,-5.236870291888678371e-05,-3.815268799650308070e-05,-4.081631415091011646e-05,-4.033654228504415492e-05,-5.806285402306597112e-05,4.690347364535466365e-06,-9.639992672193327861e-05,-2.168895282834132745e-04,-5.980334695020817013e-05,-2.005424040518945006e-05,-4.952145304591406622e-05,-8.456082465070821066e-05,-2.669406006780799916e-05,1.539172439403932728e-04,-2.798961521035015450e-05,-6.275705395115601119e-05,-1.295451930997618280e-04,-1.481313711621259856e-04,-1.095533470973173996e-04,-2.740358277193076126e-05,1.516249409084731480e-04,-7.254689167927768950e-05,-1.054068732520993751e-04,4.429952973349040088e-05,-3.586144479654485956e-05,-5.945536621767988513e-05,-1.190478176906476551e-04,-1.057171165206172966e-04,-3.203753779165232111e-05,-7.234763056280783702e-05
1.734943010142574952e-04,2.650778422932529876e-06,2.238659039287576224e-04,-6.016118873241421380e-05,2.195404380681083203e-04,1.926847465798037164e-04,1.029457351268181947e-04,1.998983848089647250e-04,1.544810353064033769e-04,2.723958784496870525e-04,1.865621673042975931e-04,2.853785206218469343e-04,8.141825341618290726e-05,1.798889289638889229e-04,2.077209139363741413e-04,1.467605299230114076e-04,1.264296672512517069e-04,1.898477515329759203e-04,2.873032762864565328e-04,9.772918991598159445e-05,1.641815270619692969e-04,1.075699307370594040e-04,1.944497473250559726e-04,2.150417931240971496e-04,1.874745205642272506e-04,2.339174860987113761e-04,2.186891478749312598e-04,4.491480390192617960e-07,2.202628001391445701e-04,3.263091276517612817e-04,2.309124422007466154e-04,4.396990418504090358e-04,2.386441444286522661e-04,2.335431896904178160e-04,1.426830382522714159e-04,3.336168679413786521e-05,1.825521778578093144e-04,-1.907295444343932078e-04,2.181124268718814721e-04,2.139799696568482970e-04,2.494448434315624718e-04,2.247220979385848485e-05,3.310066175045978110e-04,-5.070011597570639517e-06,3.373548582680093388e-04,1.625724458337358296e-04,3.754586008939945650e-04,1.732543767973209497e-05,1.887581199137526177e-04,1.344355326090143155e-04,1.545713755549393278e-04,2.616165933422822591e-04,1.520893304294287192e-04,2.009617732919366311e-04,6.856745671835413121e-05,-1.337822599879855784e-05,2.129217334933973711e-04,2.175125355315817542e-04,1.889084425222536511e-04,2.953085960050908063e-04,1.662078607353646589e-04,1.729786493885369792e-05,1.915864343173791988e-04,1.050039044505152934e-04,3.289794635870526120e-04,3.323155335794277855e-04,-4.646733845921436927e-06,1.887390057533133497e-04,2.743278249428305628e-04,-8.359827469108240222e-06,2.433315242506891435e-04,2.839826739308168118e-04,2.345716993603949954e-04,1.545344816880095016e-04,1.448071162715416513e-05,1.143653178031120264e-05,3.680663119061819763e-05,3.557316813440890855e-04,2.377925900540701822e-04,8.141822860918461414e-05,9.692111485475468364e-05,1.018915684053080142e-04,7.155738325534454023e-05,2.551140115069238968e-05,1.469684552261818435e-04,1.453476063080822345e-04,4.635278960026196831e-04,4.994910668348975531e-04,1.863777610236143193e-04,9.984004813922236457e-05,-2.651046896799785001e-05,2.506350556973816856e-04,2.326342956771897455e-04,-7.061274914893253909e-05,1.776752262629701881e-04,1.851769638270686971e-04,2.784596428068011127e-04,2.896512431251075390e-04,2.559913625898160914e-04,1.919921540297492291e-04
1.601212616425932728e-04,2.388318160355107006e-05,2.438505425016682538e-04,-6.722044805844074240e-05,1.926847465798037164e-04,2.454458513127100020e-04,1.132325086130622462e-04,2.290987699712886941e-04,1.572288535629141491e-04,3.233629841757849747e-04,2.363650628536519615e-04,3.047163275204486021e-04,9.986651158931970375e-05,2.014685747301961090e-04,2.393668786160645047e-04,1.813027178672282197e-04,1.300658648049492325e-04,2.366016911896408077e-04,2.443253668850283149e-04,1.190539099294568018e-04,1.912808075191667670e-04,1.216279525742359818e-04,2.280380698641270578e-04,2.609095683444847885e-04,2.069275424658403200e-04,2.006146974569694849e-04,2.057306572732497669e-04,-3.748923302748026491e-06,2.174449286683013711e-04,2.982512443038159750e-04,1.970492387422630772e-04,4.275882855615166121e-04,1.774219436443894428e-04,2.072697507056112782e-04,1.623655080753841004e-04,3.523930972348525469e-05,2.024184623932364919e-04,-1.814528617578563144e-04,2.596349113743338173e-04,2.557644316966514210e-04,1.954427909341952712e-04,1.884109649997399473e-05,3.606937911832396211e-04,-1.724631522868987204e-05,2.993308242867441082e-04,1.963825763115072153e-04,3.235762735414076849e-04,1.962001457785681027e-05,2.149567320480340956e-04,1.635592993464183643e-04,1.461566558165015156e-04,2.882158978440550485e-04,1.784762890161295545e-04,2.351650477850165467e-04,7.799277158531494919e-05,1.222871010115246892e-05,1.924655471253424355e-04,2.245661452026196129e-04,2.230657313717904341e-04,2.855946251947869626e-04,1.698945031627632958e-04,1.968240129961418736e-05,1.823653865404903504e-04,1.064754294425494596e-04,2.964159527209811679e-04,3.827103704034191724e-04,-5.110433156380376890e-06,1.792585773517306436e-04,2.740931999580198614e-04,-1.440594040617009082e-05,2.221678492512863489e-04,2.184930279062278894e-04,2.720748607259404700e-04,1.826862991952996312e-04,2.741603811708217305e-05,5.772637272413198876e-06,2.493206144215341568e-05,3.966316564063681618e-04,1.803823866988184287e-04,9.986648936050213511e-05,8.576903481872223092e-05,1.642877959402030909e-04,7.115833372384583846e-05,3.106434851895704057e-05,1.808543890151761784e-04,1.713355301743935079e-04,3.952483233200574210e-04,5.053926972724584292e-04,2.362371260301649096e-04,1.123286881692912452e-04,-2.197846080693020994e-05,1.982188962078685560e-04,2.988949325326780999e-04,-7.356831884657606538e-05,1.753729697054327331e-04,1.890600563260805549e-04,2.774042471404190532e-04,2.703226958023802629e-04,2.218184353175711710e-04,2.288426944979811666e-04
1.263808687910716834e-04,1.861445061832270393e-05,1.189860760033410335e-04,-4.186750340464181493e-05,1.029457351268181947e-04,1.132325086130622462e-04,2.739702262783518037e-04,1.996933094132771725e-04,9.036524592630749584e-05,2.446533511967048050e-04,1.493944746533275606e-04,1.710395768028873814e-04,5.544172971503869257e-05,2.184503856280628454e-04,2.225939940086426639e-04,1.402527063901064003e-04,8.992277753999442327e-05,1.784087530845791976e-04,9.290062768504380169e-05,7.050695332771011428e-05,1.672621965523287465e-04,7.614821595972986589e-05,1.114356001426271286e-04,9.296098384610933577e-05,1.626223203019683142e-04,1.024653091528529510e-04,7.042880064322340212e-05,-3.638559722550049040e-05,1.087071991600135418e-04,1.061027457240075640e-04,9.807960424344638265e-05,1.495480144588969148e-04,7.556966113518233418e-05,1.424893852058506806e-04,1.323311590268255798e-04,7.162241624091196667e-06,1.585153237392385921e-04,-1.177465955222065471e-04,2.173968543225877068e-04,1.827446169937583956e-04,9.339916759392376971e-05,4.538741700472287107e-05,2.598861739379743465e-04,-4.805463494818885950e-06,1.031810397298708014e-04,1.638970206086111240e-04,9.317522839932733890e-05,1.087318168755208050e-05,1.608187552169858898e-04,1.475407348483365189e-04,1.470785237371197032e-04,1.163254178760061725e-04,1.379953176251750722e-04,1.383301286765807419e-04,7.318368283700561478e-05,-4.014232108058721026e-05,6.880737119430308522e-05,1.211240408362475383e-04,1.748976206096167598e-04,1.286302057820143873e-04,1.311114677906117468e-04,1.078352466821720411e-05,1.171932178697720426e-04,7.820489231229094975e-05,8.316702137952888298e-05,1.339900331720468791e-04,2.162601332355354987e-05,1.150086579061048060e-04,8.153051597037295443e-05,-1.389054250308205626e-05,9.414561733568266896e-05,9.988673077539672379e-05,2.071901327263968220e-04,1.655342208701952118e-04,3.327555511420966772e-05,-4.093037189753048437e-06,2.742712764237985749e-05,1.565190131848493002e-04,1.006220136291744355e-04,5.544171418887669858e-05,9.834359874017425149e-05,1.077002783402688450e-04,1.480616135210753917e-04,3.692759980636071472e-05,1.333153579394852687e-04,1.031123623429954498e-04,1.967008163711270142e-04,1.624528383562297024e-04,2.012775586059498308e-04,7.381054452579932851e-05,-3.187525102702070561e-05,1.126161812156727647e-04,2.330987109382808443e-04,-8.171489405664102829e-05,1.062546914827053129e-04,1.012933386106956019e-04,1.342389047100164411e-04,9.696665685001084483e-05,1.084180610544908404e-04,1.900096245482211263e-04
2.106669457311769703e-04,3.393538283737717600e-05,2.520462434019393565e-04,-1.020810328593743476e-04,1.998983848089647250e-04,2.290987699712886941e-04,1.996933094132771725e-04,5.014412623346281269e-04,1.858677991798016421e-04,5.660302965185932348e-04,3.159032429255607174e-04,4.091417291309026459e-04,3.978703839295274765e-05,3.237341637447483387e-04,3.759467133296546713e-04,3.125114163783178551e-04,1.645545614016116645e-04,2.881964327672970451e-04,1.706012006397345242e-04,5.637767961107768611e-05,3.126099065178803891e-04,8.363972410765976851e-05,2.398925945379903316e-04,2.070265941820606428e-04,3.013763776966985790e-04,1.997880253323650903e-04,2.072122259856375593e-04,-1.836976039692331174e-07,2.291482524404921302e-04,2.665882862599563887e-04,1.907050602821731041e-04,3.811031554546159632e-04,1.461490033338344423e-04,2.419043499774366592e-04,2.287198396761380042e-04,-2.138078544298737513e-06,3.425976976021058418e-04,-2.174603852382568170e-04,4.925164657047642744e-04,3.908172376601449908e-04,1.870039396451607372e-04,2.509425296327710277e-05,5.906775069470618670e-04,2.014996534326283893e-05,2.511366368399714391e-04,2.878344751460072790e-04,2.682734516872257329e-04,-1.098153271357010166e-05,3.338368501602192485e-04,2.963963900930613547e-04,2.098677331287589285e-04,2.745638059149372906e-04,2.162154835120666096e-04,2.850977357448842859e-04,6.063385414276571916e-05,-3.769025853291375260e-05,1.656055104526742811e-04,2.489848972631808011e-04,3.537584365734046214e-04,3.011242786549277986e-04,2.412798454723407164e-04,-1.069136581471443048e-05,2.177264579631441683e-04,1.478375039369276970e-04,2.615373278874824647e-04,3.028844795312026785e-04,1.042013103070543243e-05,2.140331858001239321e-04,1.997050862371939264e-04,-1.634646841795000949e-05,2.092216417774702189e-04,2.082821494676585555e-04,4.659091820166298779e-04,3.414021925395485223e-04,1.103729852708091158e-05,6.477101534074106969e-06,6.759967734032017216e-05,3.850396930872539277e-04,1.949255537634225223e-04,3.978697504401804103e-05,1.265154905277296319e-04,2.798003357578785562e-04,1.216163776597258754e-04,2.123285108565663428e-05,2.477531915958244087e-04,1.221386695536909350e-04,3.834329298511090448e-04,4.729425563989810466e-04,4.832494496274554875e-04,5.278884976674077568e-05,-1.211621916615469235e-05,1.981901314046399072e-04,5.760768375542644603e-04,-6.317037372483450615e-05,2.057725508561649981e-04,1.830755515594094645e-04,3.172257403160567480e-04,2.413295290690460127e-04,2.002337255770874182e-04,4.289429688067716503e-04
1.253621820553894373e-04,8.916073304763462770e-06,1.966988973403851365e-04,-6.884694968654804113e-05,1.544810353064033769e-04,1.572288535629141491e-04,9.036524592630749584e-05,1.858677991798016421e-04,1.954386286913372523e-04,3.002947919006910670e-04,1.662586832731305321e-04,2.764594134387030901e-04,1.028238357421897557e-04,1.693440231356851369e-04,1.916193031417214379e-04,1.799134205370604396e-04,1.564323012705856229e-04,1.741932760166278792e-04,1.867767223955668296e-04,1.148912714246391883e-04,2.032926732005143949e-04,1.248935869610104203e-04,1.544704985683649273e-04,1.754256117745771999e-04,2.436116156306409708e-04,1.643406911863545046e-04,2.148528647459780260e-04,-1.133003140184372764e-06,1.860281169803051102e-04,2.537995705226195179e-04,1.643639304220604670e-04,3.752248606754802237e-04,1.499051885643254856e-04,1.951600267073908782e-04,1.703316363382113103e-04,1.725276868717814271e-05,1.585095479953563236e-04,-1.442348260900198507e-04,2.360348180784920848e-04,2.639027230223139442e-04,1.630353198414639286e-04,4.288336885335999290e-06,3.307148833164407897e-04,-2.820811506994784056e-06,2.456947438016281681e-04,1.442985001784017685e-04,2.652285425158747829e-04,2.605105538253341693e-05,1.688701524095448923e-04,1.447220394222631032e-04,1.232838574739033156e-04,1.996143905289871089e-04,1.265354934893951481e-04,1.729436949190029304e-04,8.153621627867343731e-05,-1.261764254719403702e-05,1.440652115029934202e-04,1.766238766293254652e-04,1.838789140453158939e-04,3.647977480043972293e-04,1.689525747617985033e-04,2.627648664461026368e-05,1.447023075378930446e-04,1.157415847221351333e-04,2.595907579932134703e-04,2.642368585980734395e-04,-2.258516498528388449e-06,1.421503248421814871e-04,2.040430960634371236e-04,-9.386751233143689909e-06,1.595965072857250314e-04,1.875648714874332795e-04,2.222744708423374292e-04,1.304190921856109237e-04,-9.413822309112679215e-07,1.049420177177588219e-05,3.676813611227796073e-05,3.285937454996570319e-04,1.591136010709099562e-04,1.028238086695488465e-04,7.269813518928146896e-05,1.109198935630409155e-04,5.370489494928618019e-05,-1.119986634863468308e-05,1.359850625831857378e-04,1.715789826569264539e-04,3.297552220057726417e-04,4.093055781670290627e-04,1.806681969653504277e-04,1.194060653331616118e-04,-1.967059869837001397e-05,1.700073126760617327e-04,2.228692885358035094e-04,-2.454035967033473995e-05,1.613702057524299134e-04,1.373747821500503506e-04,2.451016485847012016e-04,2.419505192421273756e-04,1.732950548344790122e-04,2.150449522628067041e-04
3.030419808075273595e-04,3.427614930734462697e-05,4.221891133686673245e-04,-1.727562179458189823e-04,2.723958784496870525e-04,3.233629841757849747e-04,2.446533511967048050e-04,5.660302965185932348e-04,3.002947919006910670e-04,3.318722050444147635e-03,4.719973620686843205e-04,6.540191453424756178e-04,1.756052868470893858e-04,5.763083868056459837e-04,6.809408951892406562e-04,7.542507090456139268e-04,2.801977906991260617e-04,3.282837239113844106e-04,2.479200669121299147e-04,2.086707254223041418e-04,5.408151260387981506e-04,2.279202682565853748e-04,3.310095538742121755e-04,3.820931913487864953e-04,6.408722069761715661e-04,2.733054819470487839e-04,3.175672997719446709e-04,5.530860390611200034e-05,3.682231812628059139e-04,3.786794927842419443e-04,2.667767685895914209e-04,8.441835990051633739e-04,2.251835411027731048e-04,3.333217327175165730e-04,4.202079442282552328e-04,5.790903873887113059e-05,4.331158030244965378e-04,-2.997518298386651339e-04,1.530736605233619504e-03,8.840016495396547372e-04,2.441363401136958282e-04,-2.902497857748448552e-05,9.895045063462173333e-04,1.329246416773350768e-04,3.708399072400449486e-04,4.816693406950590234e-04,4.056434233532940094e-04,2.111445842794577253e-05,5.730767239380299112e-04,7.490280400844363112e-04,2.465336262174733358e-04,4.000366147418671012e-04,3.611531424985369126e-04,4.664966808637738358e-04,1.313903618852196810e-04,-2.994253954172250323e-04,2.347817651550376241e-04,4.611879660990386601e-04,6.094201571409603490e-04,5.909130345762065748e-04,2.619154490681273990e-04,2.236406051206058044e-05,2.982360076017324577e-04,1.858030036368676723e-04,4.691866905720349572e-04,7.176320324982241126e-04,1.294820377954682437e-04,2.967436638838362797e-04,3.170421182930770665e-04,-1.987674629389283107e-05,2.896945705578226216e-04,2.867760080260042658e-04,8.424334116598627357e-04,4.366763929550508141e-04,1.586375027539964940e-04,-1.007138298675428037e-04,1.249835744146793207e-04,7.420168559555929359e-04,2.635579490741196251e-04,1.756054040293940442e-04,1.171811831239042800e-04,9.970791880484590735e-04,9.728576869476646453e-05,-5.320273575327005285e-05,3.643549547826510551e-04,3.824814532681050693e-04,5.389147981724225081e-04,9.462045932286290576e-04,6.067283622015558122e-04,1.900598158066007040e-04,3.590688535238400775e-05,2.878126502965698227e-04,7.230653728610034149e-04,-3.093126923552660099e-04,5.049501707511586503e-04,2.399951594374159693e-04,4.795219954697866856e-04,3.584001529286859203e-04,2.965813129648309969e-04,5.838360789720065721e-04
